id,revenue,popularity,budget,original_title,genres,realease_year,realease_year_decimal
86825,12077441,27.322212,12000000,Stoker,Drama,2013,2013.1598360655737
844,19271312,12.664786999999999,12000000,2046,Fantasy,2004,2004.3879781420765
38448,1644755,5.841285,12000000,Ondine,Drama,2009,2009.704918032787
327,15250000,5.327714,12000000,Brother,Crime,2000,2000.691256830601
21345,10652498,4.793348,12000000,南京!南京!,Drama,2009,2009.3101092896175
61984,11212294,5.158067,12000000,Space Battleship Yamato,Science Fiction,2010,2010.9193989071039
50601,17479,5.727602,20000000,5 Days of War,War,2011,2011.2882513661202
236751,101332962,11.150261,12000000,Heaven is for Real,Drama,2014,2014.2937158469945
107,83557872,53.595686,10000000,Snatch,Thriller,2000,2000.6693989071039
8913,57469467,20.747994,11500000,Pet Sematary,Drama,1989,1989.3073770491803
927,153083102,45.072136,11000000,Gremlins,Fantasy,1984,1984.4357923497269
11,775398007,126.393695,11000000,Star Wars,Adventure,1977,1977.4016393442623
291870,94073028,56.805781,11500000,Dirty Grandpa,Comedy,2016,2016.0573770491803
907,111858363,12.854853,11000000,Doctor Zhivago,Drama,1965,1965.9767759562842
45317,93617009,31.019381,25000000,The Fighter,Drama,2010,2010.9631147540983
12094,72778712,11.227087,11000000,Jackass Number Two,Action,2006,2006.7267759562842
10377,64088552,19.231507,11000000,My Cousin Vinny,Comedy,1992,1992.2021857923498
249164,78874843,31.162838,11000000,If I Stay,Drama,2014,2014.6407103825136
9942,49797148,7.5591919999999995,11000000,Major League,Comedy,1989,1989.1270491803277
1817,97837138,38.018085,13000000,Phone Booth,Thriller,2002,2002.691256830601
10229,41227069,33.283553999999995,11000000,A Walk to Remember,Drama,2002,2002.068306010929
687,39363635,15.864927999999999,11000000,Dead Man Walking,Drama,1995,1995.9959016393443
796,75902208,23.449703,10500000,Cruel Intentions,Drama,1999,1999.1803278688526
22804,68233629,31.900899,11000000,Saw VI,Horror,2009,2009.8101092896175
10156,31672907,14.282314000000001,11000000,History of the World: Part I,Comedy,1981,1981.4494535519127
12837,38105395,7.645979,11000000,The Secret Life of Bees,Adventure,2008,2008.7131147540983
17708,23978402,3.4957580000000004,11000000,Corky Romano,Action,2001,2001.782786885246
13937,37170057,7.558959,12000000,Raising Cain,Drama,1992,1992.6024590163934
31909,4884663,4.234269,12000000,Invaders from Mars,Science Fiction,1986,1986.0027322404371
167073,62076141,39.337949,11000000,Brooklyn,Drama,2015,2015.8046448087432
3175,20000000,29.543331,11000000,Barry Lyndon,Drama,1975,1975.9658469945357
14369,14782676,4.12064,24000000,Out Cold,Comedy,2001,2001.8907103825136
16888,13700000,2.259537,24000000,The Ladies Man,Comedy,2000,2000.785519125683
121826,59520298,7.722021000000001,11000000,Quartet,Drama,2012,2012.688524590164
10646,23430766,7.063053,11000000,Tomcats,Comedy,2001,2001.2486338797814
12149,13110448,16.003957999999997,11000000,Frailty,Drama,2001,2001.8797814207649
304357,61619773,21.204929,11000000,Woman in Gold,Drama,2015,2015.2773224043715
20009,6413915,9.371811,14000000,Slackers,Comedy,2002,2002.0860655737704
1587,30000000,33.282794,11000000,What's Eating Gilbert Grape,Romance,1993,1993.9631147540983
30973,4069090,3.2081720000000002,10000000,The Visual Bible: The Gospel of John,Drama,2003,2003.6967213114756
63020,2832826,1.187671,11000000,The Perez Family,Comedy,1995,1995.3661202185792
86829,32935319,36.319205,11000000,Inside Llewyn Davis,Drama,2013,2013.766393442623
13888,2807854,9.705589,11000000,Return to the Blue Lagoon,Drama,1991,1991.5887978142075
42345,2200000,1.3969850000000001,11000000,The Molly Maguires,Drama,1970,1970.0737704918033
11917,113857533,32.943847999999996,10800000,Saw V,Horror,2008,2008.8128415300546
14395,17000000,3.246903,7400000,कभी अलविदा ना कहना,Drama,2006,2006.613387978142
24137,18535191,4.519523,14000000,An Ideal Husband,Drama,1999,1999.2909836065573
62,68700000,86.201184,10500000,2001: A Space Odyssey,Science Fiction,1968,1968.2773224043715
601,792910554,56.105798,10500000,E.T. the Extra-Terrestrial,Science Fiction,1982,1982.2581967213114
13067,17500000,12.792446,10000000,In the Land of Women,Romance,2007,2007.2937158469945
96399,9622846,5.759545,12000000,For Greater Glory - The True Story of Cristiada,History,2012,2012.4193989071039
489,225933435,43.734885999999996,10000000,Good Will Hunting,Drama,1997,1997.9303278688526
214,163876815,33.124871,10000000,Saw III,Horror,2006,2006.8237704918033
10890,85300000,10.892398,10000000,Stripes,Action,1981,1981.4849726775958
1588,90449929,14.754281,28000000,Bring It On,Comedy,2000,2000.6516393442623
316727,118587880,53.727146,10000000,The Purge: Election Year,Action,2016,2016.4959016393443
10314,103166989,8.9876,10000000,She's All That,Comedy,1999,1999.0792349726776
663,139352633,29.244768,10000000,Saw IV,Horror,2007,2007.818306010929
11804,91196419,14.447723000000002,10000000,White Noise,Drama,2005,2005.01912568306
16781,57231524,5.882208,6000000,Madea's Family Reunion,Drama,2006,2006.148907103825
11873,52293982,17.3393,13800000,The Color of Money,Drama,1986,1986.76912568306
9289,50100000,19.524972,10000000,The Longest Day,Action,1962,1962.7349726775958
10414,50752337,8.932837,10000000,The Mighty Ducks,Comedy,1992,1992.7527322404371
1970,183474602,35.695442,10000000,The Grudge,Horror,2004,2004.8101092896175
9614,41205099,26.598884,12000000,Happy Gilmore,Comedy,1996,1996.1270491803277
8922,59217789,23.316208,10000000,Jeepers Creepers,Horror,2001,2001.5027322404371
1648,40485039,25.929893,10000000,Bill & Ted's Excellent Adventure,Adventure,1989,1989.1297814207649
17917,37402877,8.305997999999999,10000000,Oliver!,Drama,1968,1968.737704918033
74534,136836156,21.258991,10000000,The Best Exotic Marigold Hotel,Drama,2011,2011.9098360655737
19405,44460850,5.699058,10000000,Recess: School's Out,Science Fiction,2001,2001.0737704918033
9355,36230219,36.582038,12305523,Mad Max Beyond Thunderdome,Action,1985,1985.4959016393443
10999,57500000,34.224204,10000000,Commando,Action,1985,1985.7581967213114
321258,64188367,38.179483000000005,10000000,The Boy,Horror,2016,2016.0601092896175
44040,33583175,30.934688,10000000,Devil,Horror,2010,2010.035519125683
10426,33526835,7.499639,20000000,Friday After Next,Comedy,2002,2002.8934426229507
280092,104303851,45.946524,10000000,Insidious: Chapter 3,Drama,2015,2015.4275956284155
13938,25754284,4.928776999999999,10000000,The Last Dragon,Action,1985,1985.2267759562842
10163,32101000,10.125029,10000000,The Lawnmower Man,Horror,1992,1992.1803278688526
12182,32973937,20.452448999999998,9000000,Nick and Norah's Infinite Playlist,Comedy,2008,2008.7581967213114
1832,30652890,14.543435,10000000,Dogma,Fantasy,1999,1999.8661202185792
15301,29450919,12.902975,10000000,Twilight Zone: The Movie,Drama,1983,1983.4822404371585
10135,30050028,6.216203,15000000,Road House,Action,1989,1989.3852459016393
26352,29392418,3.290639,10000000,A Low Down Dirty Shame,Action,1994,1994.8961748633878
20616,34411240,4.844451,8500000,Swimfan,Drama,2002,2002.6830601092897
9794,38368909,9.559737,12000000,Employee of the Month,Comedy,2006,2006.766393442623
15037,25605015,11.350382000000002,10000000,Can't Hardly Wait,Comedy,1998,1998.4494535519127
227,33697647,13.455373000000002,10000000,The Outsiders,Crime,1983,1983.2349726775958
294272,143695338,31.974359000000003,65000000,Pete's Dragon,Adventure,2016,2016.6106557377047
11336,20766616,16.785120000000003,10000000,The Dead Zone,Horror,1983,1983.8073770491803
283445,52882018,26.090495,10000000,Sinister 2,Horror,2015,2015.6352459016393
88036,24637469,2.698185,14000000,Sparkle,Drama,2012,2012.6297814207649
22824,42333295,22.888173000000002,10000000,The Fourth Kind,Mystery,2009,2009.8497267759562
11545,17096053,18.289303,9000000,Rushmore,Comedy,1998,1998.7131147540983
42684,66821036,26.268209000000002,10000000,Skyline,Science Fiction,2010,2010.863387978142
268238,85978266,17.592299,10000000,The Second Best Exotic Marigold Hotel,Drama,2015,2015.1543715846994
41823,16153593,3.079862,10000000,Mo' Better Blues,Drama,1990,1990.5915300546446
9362,48572000,32.579696999999996,11000000,Tremors,Action,1990,1990.051912568306
9902,28650575,33.555764,12600000,Wrong Turn,Horror,2003,2003.415300546448
14729,15795189,2.959547,10000000,The Long Riders,Western,1980,1980.3661202185792
9455,15156200,4.068107,25000000,The Corruptor,Action,1999,1999.1994535519127
103731,21587700,17.663353,10000000,Mud,Drama,2013,2013.3360655737704
10090,20342161,4.207456,10000000,Reno 911!: Miami,Action,2007,2007.1461748633878
75900,35057696,21.006078,6400000,My Week with Marilyn,Drama,2011,2011.7964480874316
9515,17297244,5.647538,10000000,The Matador,Action,2005,2005.3661202185792
328425,58978653,27.247013,5000000,The Gift,Thriller,2015,2015.5819672131147
1542,12827813,18.366362,10000000,Office Space,Comedy,1999,1999.1352459016393
10490,10571408,6.736274000000001,10000000,Drop Dead Gorgeous,Comedy,1999,1999.5628415300546
87093,28883511,28.570173999999998,10000000,Big Eyes,Drama,2014,2014.9822404371585
10029,9898412,5.671691,30000000,Very Bad Things,Comedy,1998,1998.6967213114756
11507,8801940,9.525625999999999,10000000,Body Double,Crime,1984,1984.818306010929
37931,6110000,14.038511999999999,10000000,MacGruber,Action,2010,2010.3907103825136
87818,32438988,35.350303000000004,6000000,Movie 43,Comedy,2013,2013.0027322404371
88005,9636289,30.863082000000002,10000000,Seeking a Friend for the End of the World,Comedy,2012,2012.4767759562842
73,23875127,73.56723199999999,20000000,American History X,Drama,1998,1998.8319672131147
14283,9495408,6.18869,18000000,The Red Violin,Drama,1998,1998.6939890710382
209403,7800000,14.105392000000002,9500000,Bad Words,Comedy,2013,2013.6830601092897
7942,33000000,14.905357,10000000,Run Fatboy Run,Comedy,2007,2007.6830601092897
253331,21571189,12.172131,9000000,Black or White,Drama,2014,2014.6830601092897
9952,7177143,17.078656,10000000,Rescue Dawn,Adventure,2006,2006.691256830601
256924,10835752,16.318607999999998,10000000,Danny Collins,Comedy,2015,2015.2185792349728
82532,4417580,10.409155,10000000,"Jeff, Who Lives at Home",Drama,2011,2011.7021857923498
2088,3275585,4.850402,11500000,Romeo Is Bleeding,Action,1993,1993.7021857923498
10388,3193102,8.902102000000001,10000000,The Limey,Action,1999,1999.3743169398906
1640,98410061,28.223163,6500000,Crash,Drama,2004,2004.035519125683
25520,5164404,3.007816,10000000,The House of Mirth,Drama,2000,2000.7295081967213
329440,40055439,19.865989000000003,10000000,The Forest,Horror,2016,2016.01912568306
252512,7587485,19.263476999999998,10000000,While We're Young,Comedy,2015,2015.2581967213114
55720,1759252,4.123533,10000000,A Better Life,Drama,2011,2011.4822404371585
29076,1631839,3.988432,10000000,Gun Shy,Action,2000,2000.094262295082
68812,1969193,19.494703,20000000,The Iceman,Thriller,2012,2012.6693989071039
73567,3665069,16.436177999999998,10000000,Killer Joe,Crime,2011,2011.6939890710382
41479,7022728,14.979375,10000000,The Joneses,Comedy,2009,2009.7021857923498
1989,21786738,10.733761,10000000,My Blueberry Nights,Drama,2007,2007.3770491803277
12779,598645,4.570043,10000000,Swept Away,Comedy,2002,2002.7800546448088
13191,1296184,6.265658999999999,5000000,"War, Inc.",Action,2008,2008.3265027322404
101173,1072602,7.554799000000001,7700000,Coriolanus,Drama,2011,2011.1215846994535
20178,295750,9.805551,10000000,World's Greatest Dad,Comedy,2009,2009.6379781420765
245846,17472,5.1456550000000005,10000000,Strangerland,Drama,2015,2015.5027322404371
25186,9069,1.728816,10000000,Janky Promoters,Comedy,2009,2009.7937158469945
78383,10000000,10.013629,10,Nurse 3-D,Horror,2013,2013.7431693989072
16614,17164377,19.978021,9500000,Adventureland,Comedy,2009,2009.2581967213114
9700,4386236,3.5885290000000003,9600000,The Lost City,Drama,2005,2005.6748633879781
10471,59827328,9.337388,11000000,Next Friday,Comedy,2000,2000.032786885246
667,111584787,28.675890999999996,9500000,You Only Live Twice,Action,1967,1967.4494535519127
86837,19839492,17.151293,8900000,Amour,Drama,2012,2012.5027322404371
10306,14144000,11.225044,10500000,Poltergeist III,Horror,1988,1988.4439890710382
11576,60000000,14.562991,9400000,"It's a Mad, Mad, Mad, Mad World",Action,1963,1963.8524590163934
219,85582407,19.747809,12899867,Volver,Comedy,2006,2006.2103825136612
62215,21817298,36.173598,7400000,Melancholia,Drama,2011,2011.4043715846994
348,104931801,94.184658,11000000,Alien,Horror,1979,1979.4016393442623
30497,30859000,29.262427000000002,85000,The Texas Chain Saw Massacre,Horror,1974,1974.7527322404371
27586,2995811,17.611971,10000000,The Runaways,Drama,2010,2010.2185792349728
14811,83304330,7.623978999999999,9000000,Fiddler on the Roof,Drama,1971,1971.8415300546446
660,141195658,31.035999999999998,5500000,Thunderball,Adventure,1965,1965.9603825136612
40794,8220215,7.720692,7000000,Mine vaganti,Comedy,2010,2010.1161202185792
9400,41590886,6.717994,9000000,Set It Off,Drama,1996,1996.8497267759562
16162,34573780,3.9510410000000005,9000000,The Best Man,Drama,1999,1999.8101092896175
10585,44196684,27.600842999999998,9000000,Child's Play,Horror,1988,1988.8551912568305
2359,24538513,14.098951999999999,9000000,Sicko,Documentary,2007,2007.3825136612022
238636,108782847,82.975841,9000000,The Purge: Anarchy,Horror,2014,2014.5464480874316
11282,23936908,18.514292,9000000,Harold & Kumar Go to White Castle,Comedy,2004,2004.415300546448
14181,28780255,11.233081,26000000,Boiler Room,Crime,2000,2000.1325136612022
1621,90400000,34.022209000000004,40600000,Trading Places,Comedy,1983,1983.4357923497269
9656,21510851,4.134327,9000000,Black Christmas,Horror,2006,2006.9849726775958
1619,19125401,8.775844000000001,8500000,The Way of the Gun,Action,2000,2000.688524590164
9685,4777465,2.062087,9000000,Igby Goes Down,Comedy,2002,2002.7021857923498
14425,4350774,8.738737,9000000,PCU,Comedy,1994,1994.3292349726776
15568,2955039,2.365328,9000000,Gracie,Drama,2007,2007.4193989071039
67675,18663238,9.933926,9000000,Glee: The Concert Movie,Documentary,2011,2011.613387978142
250349,14348529,5.119593,6000000,Barbecue,Comedy,2014,2014.3319672131147
15699,140666,1.458884,5000000,Opal Dream,Drama,2006,2006.8934426229507
17926,1046166,2.0095970000000003,9000000,Undiscovered,Comedy,2005,2005.6543715846994
9671,328203506,16.072466,5000000,Crocodile Dundee,Adventure,1986,1986.737704918033
13483,14373825,18.172735999999997,86000000,Awake,Thriller,2007,2007.9098360655737
1547,32222567,24.750909,8500000,The Lost Boys,Horror,1987,1987.5846994535518
25196,39462438,17.697042,7000000,Crazy Heart,Drama,2009,2009.9603825136612
16323,29174648,7.000949,9250000,The Rose,Drama,1979,1979.8524590163934
175528,22456509,11.436405,8500000,Baggage Claim,Comedy,2013,2013.74043715847
8069,2500000,14.171759,9000000,Barbarella,Science Fiction,1968,1968.7773224043715
16727,20138836,3.604863,12000000,The Namesake,Drama,2006,2006.672131147541
272693,43528634,40.28709,8500000,The DUFF,Romance,2015,2015.1379781420765
10696,5271666,3.809131,22000000,Glitter,Drama,2001,2001.724043715847
29963,4440055,9.230072999999999,8500000,Bright Star,Drama,2009,2009.8469945355191
26022,42345360,14.719885999999999,12000000,My Name Is Khan,Drama,2010,2010.1161202185792
152747,6108720,28.540614,9000000,All Is Lost,Action,2013,2013.799180327869
1116,22889018,6.787967,6500000,The Wind That Shakes the Barley,Drama,2006,2006.3825136612022
185008,46000000,3.3531760000000004,7700000,Yeh Jawaani Hai Deewani,Romance,2013,2013.418032786885
11620,30000000,7.973109,8250000,Quo Vadis,Drama,1951,1951.8551912568305
680,213928762,121.463076,8000000,Pulp Fiction,Thriller,1994,1994.7718579234972
242582,38697217,89.095538,8500000,Nightcrawler,Crime,2014,2014.8128415300546
11217,5001655,2.62082,8500000,Club Dread,Comedy,2004,2004.1571038251366
15121,286214286,37.960289,8200000,The Sound of Music,Drama,1965,1965.172131147541
2619,69821334,21.735068,8000000,Splash,Comedy,1984,1984.191256830601
773,100523181,14.793176999999998,8000000,Little Miss Sunshine,Comedy,2006,2006.5710382513662
235,52287414,51.109279,8000000,Stand by Me,Crime,1986,1986.6434426229507
170,82719885,45.490373999999996,5000000,28 Days Later,Horror,2002,2002.8346994535518
10734,43000000,26.356696999999997,8000000,Escape from Alcatraz,Crime,1979,1979.4767759562842
37964,27362712,3.501158,8000000,Brown Sugar,Comedy,2002,2002.7636612021859
40807,39187783,33.372828000000005,8000000,50/50,Comedy,2011,2011.7486338797814
225565,26049082,37.821106,8000000,That Awkward Moment,Comedy,2014,2014.0792349726776
668,81974493,25.289665,6500000,On Her Majesty's Secret Service,Adventure,1969,1969.9494535519127
11596,18090181,14.730796,14000000,New Nightmare,Horror,1994,1994.785519125683
14429,22593409,4.482714,8000000,Drive Me Crazy,Drama,1999,1999.7527322404371
13751,18948425,4.932893,8000000,Akeelah and the Bee,Drama,2006,2006.3265027322404
9490,17460020,7.894489,8000000,Half Baked,Comedy,1998,1998.0437158469945
14536,29010817,13.987772,8000000,New in Town,Comedy,2009,2009.0819672131147
1359,34266564,45.310443,7000000,American Psycho,Thriller,2000,2000.285519125683
9962,16856124,9.799177,8000000,The Good Girl,Drama,2002,2002.032786885246
15049,12671300,5.069095,8000000,Bon Cop Bad Cop,Action,2006,2006.516393442623
22821,10629321,13.517017000000001,8000000,The Boondock Saints II: All Saints Day,Action,2009,2009.898907103825
37735,74952305,45.395839,8000000,Easy A,Comedy,2010,2010.6939890710382
10873,8279017,5.93923,8000000,Shadow of the Vampire,Drama,2000,2000.3743169398906
51588,10130000,11.837067,8000000,Prom,Comedy,2011,2011.3292349726776
291270,5659286,21.024345999999998,8000000,Anomalisa,Animation,2015,2015.9986338797814
44009,18124262,7.235794,8000000,Another Year,Comedy,2010,2010.8469945355191
13154,2275557,8.403858999999999,8000000,Showdown in Little Tokyo,Action,1991,1991.6461748633878
43923,6491240,13.143045,8000000,It's Kind of a Funny Story,Comedy,2010,2010.516393442623
26306,589304,8.717235,8000000,Prefontaine,Drama,1997,1997.0655737704917
198277,63464861,35.735689,8000000,Begin Again,Comedy,2013,2013.6857923497269
7870,852872,7.433574,8000000,Down in the Valley,Drama,2005,2005.3688524590164
13072,458232,4.090382,8000000,Brooklyn Rules,Drama,2007,2007.3319672131147
10288,426224,5.244518,8000000,Fido,Romance,2006,2006.6857923497269
44147,3453043,10.791953999999999,8000000,Wild Target,Action,2010,2010.4631147540983
13197,143451,3.9424639999999997,8000000,10th & Wolf,Action,2006,2006.1352459016393
251321,53086,6.5008349999999995,8000000,Aloft,Drama,2014,2014.1161202185792
149,553171,39.338097,8000000,アキラ,Science Fiction,1988,1988.5437158469945
10425,413454,12.893219,22000000,The Death and Life of Bobby Z,Drama,2007,2007.5628415300546
302,22441323,11.000653999999999,7800000,Swimming Pool,Thriller,2003,2003.3825136612022
403,145793296,19.585801,7500000,Driving Miss Daisy,Comedy,1989,1989.9521857923498
33542,32392047,17.318839,7500000,紅番區,Crime,1995,1995.0819672131147
9388,24793509,29.01153,6500000,Thank You for Smoking,Comedy,2005,2005.6803278688526
1691,35619521,20.745051999999998,10200000,Hostel: Part II,Horror,2007,2007.438524590164
24684,26096852,16.990308,7500000,An Education,Drama,2009,2009.8292349726776
2610,11588205,4.820166,10284523,Shopgirl,Comedy,2005,2005.8073770491803
11022,12633747,8.526635,6500000,Narc,Action,2002,2002.0382513661202
34341,4245870,1.369528,7500000,Men with Brooms,Comedy,2002,2002.72131147541
12569,10848783,14.652342,8000000,Extract,Comedy,2009,2009.6748633879781
73873,5634828,7.802245,8000000,Albert Nobbs,Drama,2011,2011.974043715847
7735,19000000,25.281197,7500000,Die Welle,Drama,2008,2008.1967213114756
301365,1333124,38.150787,7000000,The Neon Demon,Thriller,2016,2016.438524590164
25941,10329747,16.829837,7300000,Harry Brown,Thriller,2009,2009.863387978142
7326,231411584,19.782725,7500000,Juno,Comedy,2007,2007.9303278688526
681,116019547,34.634181,7200000,Diamonds Are Forever,Adventure,1971,1971.9521857923498
238,245066411,143.659698,6000000,The Godfather,Drama,1972,1972.204918032787
535,92921203,18.422323000000002,4000000,Flashdance,Drama,1983,1983.2882513661202
19913,60722734,45.610993,7500000,(500) Days of Summer,Comedy,2009,2009.5464480874316
713,116700000,17.681707,7000000,The Piano,Drama,1993,1993.3852459016393
77930,167221571,35.897151,7000000,Magic Mike,Drama,2012,2012.4931693989072
253,161777836,30.465138,7000000,Live and Let Die,Adventure,1973,1973.5136612021859
57119,37710610,4.4924550000000005,6600000,Jumping the Broom,Comedy,2011,2011.3497267759562
3291,54600000,17.717681,7000000,"Good Night, and Good Luck.",Drama,2005,2005.7103825136612
398,49084830,17.434862,7000000,Capote,Crime,2005,2005.7486338797814
8068,25405445,25.511217000000002,7000000,Desperado,Thriller,1995,1995.6516393442623
10803,25000000,12.268142999999998,9000000,Logan's Run,Adventure,1976,1976.4795081967213
682,97572000,30.214715999999996,7000000,The Man with the Golden Gun,Adventure,1974,1974.9193989071039
10117,20256975,6.872783999999999,7000000,Action Jackson,Action,1988,1988.1161202185792
79316,36433975,14.741589000000001,7000000,Devil's Due,Horror,2014,2014.0218579234972
2074,14702438,5.500324,7000000,Flirting with Disaster,Comedy,1996,1996.2267759562842
308639,17986781,29.761163,700000,Dope,Crime,2015,2015.4685792349728
22314,14011454,2.772178,7000000,In Too Deep,Drama,1999,1999.6516393442623
2662,16829545,19.301432000000002,7000000,House of 1000 Corpses,Horror,2003,2003.2800546448088
12573,31430334,23.612409,7000000,A Serious Man,Comedy,2009,2009.7554644808743
241771,14618727,8.079046,7000000,Beyond the Lights,Romance,2014,2014.6939890710382
11051,8373585,14.672151000000001,7000000,The Last Temptation of Christ,Drama,1988,1988.6161202185792
14578,7292175,2.627232,7000000,Outside Providence,Romance,1999,1999.6270491803277
16651,4720371,2.206097,7000000,The Other Side of Heaven,Action,2001,2001.282786885246
4251,29385320,3.721858,7000000,Veer-Zaara,Drama,2004,2004.8661202185792
14112,2062066,7.051521000000001,7000000,Auto Focus,Drama,2002,2002.799180327869
71859,6038942,21.276864,7000000,We Need to Talk About Kevin,Drama,2011,2011.7431693989072
33676,1246141,2.550045,7000000,Losin' It,Comedy,1983,1983.2718579234972
30128,1429299,7.155519,7000000,I Hope They Serve Beer in Hell,Comedy,2009,2009.7349726775958
44835,382946,13.635828,7000000,Hesher,Drama,2010,2010.0601092896175
306745,573335,8.184588,7000000,Freeheld,Romance,2015,2015.7554644808743
47088,453079,2.26778,7000000,The Extra Man,Comedy,2010,2010.5860655737704
110402,1310673,3.120016,7000000,Трудно быть богом,Drama,2013,2013.1571038251366
27004,46488,8.207425,7000000,Ca$h,Crime,2010,2010.0027322404371
8374,30471,34.917446999999996,6000000,The Boondock Saints,Action,1999,1999.0601092896175
164372,12400000,5.33861,7000000,Снежная королева,Animation,2012,2012.7800546448088
13001,8900000,8.591387,7000000,Stargate: The Ark of Truth,Adventure,2008,2008.1967213114756
9571,7993039,26.181753,6900000,Dazed and Confused,Comedy,1993,1993.7322404371585
82505,44287131,25.613197,6900000,House at the End of the Street,Horror,2012,2012.724043715847
46738,7103838,21.285206,6800000,Incendies,Drama,2010,2010.6775956284155
250546,255273813,60.225218999999996,6500000,Annabelle,Horror,2014,2014.7554644808743
650,57504069,17.705671,6500000,Boyz n the Hood,Crime,1991,1991.532786885246
16620,54215416,6.847099000000001,6500000,La Bamba,Drama,1987,1987.5655737704917
11033,31899000,11.208769,6500000,Dressed to Kill,Horror,1980,1980.4849726775958
9430,28451622,11.142389,6500000,Go,Crime,1999,1999.2745901639344
8998,13368437,11.885221000000001,6500000,Friends with Money,Comedy,2006,2006.6857923497269
10514,12376563,12.524953,6500000,The Andromeda Strain,Science Fiction,1971,1971.1994535519127
76025,17693675,40.688426,6500000,Shame,Drama,2011,2011.7554644808743
4836,11850214,24.0034,6500000,Layer Cake,Drama,2004,2004.7486338797814
14631,2025032,2.639106,6500000,The Work and the Glory II: American Zion,Drama,2005,2005.8073770491803
87499,2401510,16.574756,6500000,The East,Drama,2013,2013.418032786885
18923,1548955,5.483531,6500000,A Home at the End of the World,Romance,2004,2004.5628415300546
28089,1521261,8.432400999999999,6500000,The Messenger,Drama,2009,2009.8688524590164
218,78371200,74.23479300000001,6400000,The Terminator,Action,1984,1984.8210382513662
338,79384880,11.086001,4800000,"Good bye, Lenin!",Comedy,2003,2003.1079234972676
10925,14237000,14.961629,4000000,The Return of the Living Dead,Comedy,1985,1985.3743169398906
2293,2122561,16.139771,6000000,Mallrats,Romance,1995,1995.8046448087432
621,181813770,67.608041,6000000,Grease,Romance,1978,1978.51912568306
792,138530565,49.802914,6000000,Platoon,Drama,1986,1986.9658469945357
1777,119114517,16.20985,6000000,Fahrenheit 9/11,Documentary,2004,2004.4849726775958
642,102308889,24.499996,6000000,Butch Cassidy and the Sundance Kid,History,1969,1969.7295081967213
433,102272727,59.961523,6000000,Mary Poppins,Comedy,1964,1964.6571038251366
1725,43656822,23.431117,6000000,West Side Story,Crime,1961,1961.799180327869
11977,39846344,15.929648,6000000,Caddyshack,Comedy,1980,1980.568306010929
16158,25059640,5.537646,6000000,The Wood,Comedy,1999,1999.5437158469945
629,23341568,64.02503100000001,6000000,The Usual Suspects,Drama,1995,1995.551912568306
10160,22168359,12.654050999999999,8000000,A Nightmare on Elm Street 5: The Dream Child,Horror,1989,1989.613387978142
11452,38275483,35.108498,5000000,National Lampoon’s Van Wilder,Comedy,2002,2002.2459016393443
12163,44703995,40.196514,6000000,The Wrestler,Drama,2008,2008.6857923497269
32275,20400000,7.60445,6000000,Duel in the Sun,Western,1946,1947.0013661202186
1103,50244700,24.351305,6000000,Escape from New York,Science Fiction,1981,1981.3934426229507
14144,18197398,12.601677,6000000,Daddy Day Camp,Comedy,2007,2007.6051912568305
10622,18814720,7.077505,12716953,一個好人,Crime,1997,1997.0846994535518
13370,18750246,4.053017,6000000,A Mighty Wind,Comedy,2003,2003.2937158469945
10215,58000000,15.639016,6000000,Sliding Doors,Comedy,1998,1998.3128415300546
25066,12000000,3.89204,6000000,Tales from the Hood,Crime,1995,1995.398907103825
1523,48027970,26.286953999999998,6000000,The Last King of Scotland,Drama,2006,2006.6693989071039
11361,11642254,8.008844,5000000,Halloween 5: The Revenge of Michael Myers,Horror,1989,1989.782786885246
92591,9206470,12.685139999999999,5000000,Bernie,Comedy,2012,2012.3237704918033
15256,6852450,3.5611980000000005,6000000,200 Cigarettes,Comedy,1999,1999.1543715846994
83686,13231461,14.988745999999999,6000000,The Words,Drama,2012,2012.6857923497269
28053,6670712,6.497285,6000000,City Island,Drama,2009,2009.1830601092897
67913,19560274,19.411141,6000000,The Guard,Action,2011,2011.51912568306
13991,6230276,7.034617999999999,7000000,College,Comedy,2008,2008.6598360655737
1443,10409377,26.218912,6000000,The Virgin Suicides,Drama,1999,1999.3073770491803
231576,5483299,15.015270999999998,5500000,Wish I Was Here,Drama,2014,2014.049180327869
16172,4398989,5.696491,6000000,Simply Irresistible,Comedy,1999,1999.0969945355191
15797,3283371,5.411243,6000000,Only the Strong,Action,1993,1993.6571038251366
13537,2944752,6.27257,6000000,Shattered Glass,Drama,2003,2003.8715846994535
20794,2025238,4.1482529999999995,6000000,Novocaine,Comedy,2001,2001.8961748633878
576,638641,14.970654000000001,6244087,The Wild Bunch,Adventure,1969,1969.4631147540983
13990,2899975,7.161051,6000000,The Wackness,Drama,2008,2008.5081967213114
27549,869325,1.478505,6000000,Beastmaster 2: Through the Portal of Time,Action,1991,1991.438524590164
58882,1332231,2.2603150000000003,134005,Snow Flower and the Secret Fan,Drama,2011,2011.5409836065573
13827,69497,2.404626,6000000,"Surfer, Dude",Comedy,2008,2008.6803278688526
97614,66351,10.19041,12000000,Deadfall,Crime,2012,2012.8551912568305
837,2120439,18.119265,5952000,Videodrome,Horror,1983,1983.094262295082
1555,3897799,13.034602,5300000,L'Auberge espagnole,Drama,2002,2002.3797814207649
244783,32251,6.3492180000000005,6000000,Song One,Drama,2014,2014.0546448087432
